LOCUS	CLASS	MEAN	SEM	CI_95	DF	NUM_BC	CHIP_READS	CRX_MOTIFN	CRX_MOTIF_SUM	GC_FRAC	ORCHID_SUM	PHOTOR_GENE	OCCUPANCY_6	OCCUPANCY_9	AAAA	CCCGGGGC_FREQ	NRL_MOTIFN	NRL_MOTIF_SCORE
chr9_47613860_CBRMUT	CBRMUT	2.039166127	0.251085496	0.547067588	12	3	NA	0	0	0.428571429	31.04283333	NA	1.118235478	2.069881191	0	0.144578313	0	0
chr9_47613860_SCRCBRM	SCRCBRM	0.894135095	0.054266857	0.118237171	12	3	NA	2	22.92304152	0.408163265	28.75120833	NA	2.656899817	3.007176844	0	0.144578313	0	0
chr9_47954969_CBRM	CBRM	0.666934325	0.067745133	0.147603773	12	3	70	1	14.90476851	0.5	31.53595833	0	1.9201009	3.452365371	0	0.265060241	0	0
chr9_47954969_CBRMUT	CBRMUT	1.177253165	0.07290846	0.158853682	12	3	NA	0	0	0.510204082	32.27583333	NA	0.922314874	2.447403061	0	0.265060241	0	0
chr9_47954969_SCRCBRM	SCRCBRM	1.873680749	0.078362443	0.170736875	12	3	NA	0	0	0.5	31.85058333	NA	0.375417915	2.198707506	0	0.277108434	0	0
chr9_48016675_CBRM	CBRM	0.005677139	0.002077693	0.004526898	12	3	56	3	40.20226802	0.43877551	24.26508333	0	3.069553372	3.972259082	0	0.228915663	0	0
chr9_48016675_CBRMUT	CBRMUT	0.565260902	0.089874293	0.195819009	12	3	NA	0	0	0.469387755	26.58295833	NA	0.086006466	0.988144854	0	0.228915663	0	0
chr9_49676276_CBRNO	CBRNO	3.575236455	0.392221101	0.854575258	12	3	36	0	0	0.479591837	28.51183333	0	0.456861132	1.768014926	0	0.192771084	1	11.06120385
chr9_49676276_SCRCBRNO	SCRCBRNO	1.213563993	0.065779052	0.143320056	12	3	NA	0	0	0.479591837	28.07483333	NA	0.339744014	2.006663754	0	0.192771084	0	0
chr9_50817812_CBRM	CBRM	3.185489426	0.275299749	0.599825846	12	3	43	1	13.90698293	0.408163265	25.43720833	0	1.833913448	3.308786671	2	0.21686747	0	0
chr9_50817812_CBRMUT	CBRMUT	0.851642184	0.031151891	0.067874052	12	3	NA	0	0	0.418367347	26.17708333	NA	0.838145929	2.314307922	2	0.21686747	0	0
chr9_50817812_SCRCBRM	SCRCBRM	0.555190125	0.024612724	0.053626448	12	3	NA	0	0	0.408163265	23.86308333	NA	0.102134508	1.235097616	1	0.21686747	0	0
chr9_51176159_SCRUBR	SCRUBR	1.341335136	0.115720783	0.28315834	6	2	NA	1	11.57401656	0.37755102	29.46383333	NA	1.41893925	2.034400934	0	0.13253012	0	0
chr9_51176159_UBR	UBR	0.359762722	0.045480974	0.0990944	12	3	NA	1	10.34472878	0.37755102	28.59608333	NA	1.449543367	2.470630497	0	0.13253012	0	0
chr9_52631819_UBR	UBR	0.736591522	0.213395923	0.464949172	12	3	NA	1	11.75664289	0.316326531	16.27233333	NA	1.416762913	2.543566589	3	0.108433735	0	0
chr9_54058999_SCRUBR	SCRUBR	0.421329681	0.031934379	0.069578945	12	3	NA	0	0	0.428571429	29.69008333	NA	0.133266846	1.323028029	1	0.13253012	0	0
chr9_54058999_UBR	UBR	0.138047023	0.016169991	0.035231337	12	3	NA	1	10.93156857	0.428571429	29.22483333	NA	1.906276138	3.606301223	1	0.13253012	0	0
chr9_54555222_CBRM	CBRM	0.247860271	0.015116442	0.032935855	12	3	68	1	11.41981592	0.469387755	30.43470833	0	1.810813538	3.233306858	1	0.240963855	0	0
chr9_54555222_CBRMUT	CBRMUT	0.559530471	0.019945782	0.04345807	12	3	NA	0	0	0.479591837	31.34145833	NA	0.797877406	1.845515258	1	0.240963855	0	0
chr9_54555222_SCRCBRM	SCRCBRM	0.836781846	0.074293442	0.161871295	12	3	NA	0	0	0.469387755	30.89020833	NA	0.146487272	1.252382129	1	0.228915663	0	0
chr9_55281884_CBRM	CBRM	0.004521742	0.000850113	0.001852235	12	3	72	2	24.2533524	0.489795918	32.52883333	0	2.034755687	2.6048221	0	0.277108434	1	10.09079065
chr9_55281884_CBRMUT	CBRMUT	0.885728666	0.053512888	0.116594416	12	3	NA	0	0	0.510204082	34.17545833	NA	0.058054781	0.606105776	0	0.277108434	1	10.09079065
chr9_55583789_SCRUBR	SCRUBR	0.297133235	0.046290588	0.100858395	12	3	NA	0	0	0.448979592	30.43533333	NA	0.240880047	1.088371847	2	0.168674699	0	0
chr9_55583789_UBR	UBR	1.132875858	0.038507851	0.083901291	12	3	NA	1	11.25561154	0.448979592	30.64633333	NA	0.966800289	1.03056791	2	0.168674699	0	0
chr9_56308945_CBRM	CBRM	0.338885223	0.027193515	0.059249502	12	3	28	1	12.83353649	0.43877551	29.93120833	0	2.463886121	3.855559536	1	0.21686747	0	0
chr9_56308945_CBRMUT	CBRMUT	0.602507808	0.061842334	0.134742696	12	3	NA	0	0	0.448979592	30.67108333	NA	1.469220061	2.859537127	1	0.21686747	0	0
chr9_56379978_CBRM	CBRM	0.590948922	0.033383736	0.072736818	12	3	109	1	15.76968089	0.5	30.30495833	0	1.19727248	2.542754278	0	0.240963855	0	0
chr9_56379978_CBRMUT	CBRMUT	1.335370472	0.065744263	0.143244258	12	3	NA	0	0	0.510204082	30.88258333	NA	0.19408359	1.46829479	0	0.240963855	0	0
chr9_56379978_SCRCBRM	SCRCBRM	0.631548426	0.046779115	0.101922805	12	3	NA	1	10.34472878	0.5	29.45708333	NA	2.398562366	3.057111356	0	0.240963855	0	0
chr9_56978483_CBRNO	CBRNO	0.524713073	0.097172703	0.211720857	12	3	27	0	0	0.571428571	39.73058333	0	0.205352217	0.947816	1	0.361445783	0	0
chr9_56995901_CBRM	CBRM	2.401716131	0.153178095	0.333745964	12	3	29	1	15.76968089	0.540816327	38.69708333	0	1.090751221	1.685851086	0	0.265060241	2	26.02490821
chr9_56995901_CBRMUT	CBRMUT	1.763778541	0.106010024	0.2309757	12	3	NA	0	0	0.551020408	39.27470833	NA	0.014557513	0.241567674	0	0.265060241	2	26.02490821
chr9_56995901_SCRCBRM	SCRCBRM	0.054109979	0.010149383	0.022113577	12	3	NA	0	0	0.540816327	38.36220833	NA	0.117020539	1.082945158	0	0.265060241	0	0
chr9_57018709_UBR	UBR	1.322908799	0.060545602	0.131917362	12	3	NA	2	22.28176735	0.489795918	33.93983333	NA	1.998841803	3.109515655	0	0.240963855	1	11.06120385
chr9_57625536_CBRM	CBRM	3.04935801	0.140723544	0.306609866	12	3	181	2	24.35772873	0.540816327	35.96608333	0	2.003320127	2.734205388	0	0.265060241	0	0
chr9_57625536_CBRMUT	CBRMUT	1.421071048	0.090623	0.197450298	12	3	NA	0	0	0.56122449	37.80120833	NA	0.111850675	0.741512072	0	0.277108434	0	0
chr9_57625536_SCRCBRM	SCRCBRM	1.246247376	0.089432735	0.194856937	12	3	NA	1	11.57401656	0.540816327	35.99270833	NA	1.019919885	1.527814297	0	0.277108434	0	0
chr9_57665380_CBRNO	CBRNO	0.406585886	0.027704802	0.060363501	12	3	66	0	0	0.510204082	33.54833333	0	0.069941396	0.651181288	0	0.253012048	1	11.06120385
chr9_57665380_SCRCBRNO	SCRCBRNO	0.890987425	0.034455864	0.075072781	12	3	NA	0	0	0.510204082	33.28420833	NA	0.006330646	0.117310853	0	0.253012048	0	0
chr9_57675039_CBRM	CBRM	1.53087601	0.076931878	0.167619945	12	3	103	1	14.90476851	0.479591837	33.17495833	0	2.397268819	4.230472772	0	0.228915663	0	0
chr9_57675039_CBRMUT	CBRMUT	0.599745398	0.047605301	0.103722906	12	3	NA	0	0	0.489795918	33.91483333	NA	1.400000398	3.235737876	0	0.228915663	0	0
chr9_59201165_CBRM	CBRM	0.397700231	0.037605033	0.081934222	12	3	54	1	10.34472878	0.602040816	37.75120833	0	0.832495399	1.370837082	0	0.397590361	1	10.02167549
chr9_59201165_CBRMUT	CBRMUT	0.248241074	0.019679603	0.042878116	12	3	NA	0	0	0.612244898	38.67958333	NA	0.027500323	0.380211346	0	0.409638554	1	10.02167549
chr9_59201165_SCRCBRM	SCRCBRM	0.125933953	0.01024908	0.022330799	12	3	NA	1	14.27621674	0.602040816	37.74020833	NA	1.833326466	2.927941028	0	0.397590361	0	0
chr9_60042956_CBRNO	CBRNO	0.050701719	0.010864371	0.0236714	12	3	33	0	0	0.43877551	26.09258333	0	0.526062497	1.644045446	0	0.204819277	0	0
chr9_60042956_SCRCBRNO	SCRCBRNO	0.349784407	0.016651451	0.036280347	12	3	NA	0	0	0.43877551	25.84395833	NA	0.603862505	2.349328149	0	0.21686747	0	0
chr9_60095479_UBR	UBR	0.322111798	0.025987329	0.063588654	6	2	NA	1	11.14040568	0.43877551	33.99183333	NA	0.947289007	1.524768088	0	0.144578313	0	0
chr9_61784689_UBR	UBR	0.283841877	0.042174599	0.091890439	12	3	NA	1	10.20194783	0.56122449	43.51083333	NA	0.820592991	0.996211766	0	0.301204819	1	12.27335709
chr9_61942157_CBRM	CBRM	0.346053546	0.024150355	0.052619034	12	3	18	2	26.54137812	0.428571429	30.76483333	0	1.983457356	2.378883774	0	0.168674699	1	11.5095038
chr9_61942157_CBRMUT	CBRMUT	0.808890069	0.036123277	0.078705758	12	3	NA	0	0	0.448979592	32.49495833	NA	0.003497972	0.069239697	0	0.168674699	1	11.5095038
chr9_61942157_SCRCBRM	SCRCBRM	0.715346677	0.046184255	0.100626718	12	3	NA	0	0	0.428571429	30.55695833	NA	0.05618484	0.938245898	0	0.180722892	0	0
chr9_62190250_CBRM	CBRM	0.49170769	0.052810342	0.115063701	12	3	35	1	11.94857499	0.551020408	39.67133333	0	1.036098294	1.636943343	0	0.325301205	0	0
chr9_62190250_CBRMUT	CBRMUT	0.360601691	0.079091026	0.172324319	12	3	NA	0	0	0.56122449	40.57808333	NA	0.014240461	0.249848922	0	0.325301205	0	0
chr9_62897491_CBRM	CBRM	6.032820452	0.210642385	0.458949736	12	3	34	1	13.4902843	0.428571429	25.63870833	0	1.064112838	1.865809432	1	0.168674699	2	24.41825167
chr9_62897491_CBRMUT	CBRMUT	1.211605594	0.08772029	0.191125846	12	3	NA	0	0	0.43877551	26.21633333	NA	0.066898689	0.874976312	1	0.168674699	2	24.41825167
chr9_62897491_SCRCBRM	SCRCBRM	0.936064028	0.057578677	0.125452998	12	3	NA	0	0	0.428571429	26.11445833	NA	0.553675105	1.854409088	1	0.168674699	0	0
chr9_62905881_CBRM	CBRM	0.22502827	0.012975484	0.028271114	12	3	29	2	27.36873153	0.5	34.31295833	0	2.667133093	2.987003213	0	0.240963855	0	0
chr9_62905881_CBRMUT	CBRMUT	0.774148222	0.070001962	0.152520975	12	3	NA	0	0	0.520408163	35.63045833	NA	0.674882575	0.999931048	0	0.240963855	0	0
chr9_62905881_SCRCBRM	SCRCBRM	0.409599299	0.022022714	0.04798331	12	3	NA	1	12.46396302	0.5	33.94758333	NA	1.010147632	1.251174337	0	0.240963855	0	0
chr9_62906372_CBRM	CBRM	2.316092867	0.176168276	0.383837202	12	3	84	1	10.58062939	0.530612245	27.82558333	0	0.931067281	1.280292616	1	0.253012048	0	0
chr9_62906372_CBRMUT	CBRMUT	1.55786787	0.140936586	0.307074042	12	3	NA	0	0	0.540816327	29.03970833	NA	0.017583385	0.26944099	1	0.253012048	0	0
chr9_62906372_SCRCBRM	SCRCBRM	0.459789716	0.032291502	0.070357048	12	3	NA	0	0	0.530612245	27.68520833	NA	0.123822002	1.029719486	1	0.253012048	0	0
chr9_62907039_CBRM	CBRM	0.646357037	0.052044092	0.113394188	12	3	75	1	10.93156857	0.530612245	34.52408333	0	2.053682599	4.122187435	0	0.265060241	0	0
chr9_62907039_CBRMUT	CBRMUT	0.532240014	0.045405004	0.098928876	12	3	NA	0	0	0.540816327	35.44008333	NA	1.148697731	3.127590461	0	0.277108434	0	0
chr9_63030149_SCRUBR	SCRUBR	0.622835669	0.039135877	0.085269639	12	3	NA	0	0	0.428571429	24.88395833	NA	1.157400198	2.530145392	0	0.168674699	0	0
chr9_63030149_UBR	UBR	0.542689709	0.221635937	0.482902596	12	3	NA	2	24.59017937	0.428571429	24.72633333	NA	3.160196541	4.098401845	0	0.168674699	0	0
chr9_63317359_SCRUBR	SCRUBR	1.238892016	0.253383469	0.620006545	6	2	NA	0	0	0.367346939	20.87733333	NA	0.022050982	0.393777309	1	0.108433735	0	0
chr9_63317359_UBR	UBR	1.166816838	0.032312978	0.070403841	12	3	NA	1	12.07981953	0.367346939	21.34120833	NA	0.998748607	1.10556492	1	0.108433735	0	0
chr9_63461405_CBRNO	CBRNO	0.501593471	0.068811196	0.149926522	12	3	59	0	0	0.510204082	35.84283333	0	0.580515813	2.241879752	1	0.277108434	0	0
chr9_64157513_CBRM	CBRM	0.003430197	0.001068033	0.00232704	12	3	31	3	34.50436784	0.408163265	26.59033333	0	2.907078693	3.872127558	0	0.156626506	1	11.06120385
chr9_64157513_CBRMUT	CBRMUT	0.883662515	0.043128509	0.093968826	12	3	NA	0	0	0.43877551	28.99845833	NA	0.122855511	0.888720425	0	0.168674699	0	0
chr9_64157513_SCRCBRM	SCRCBRM	0.496256992	0.023755264	0.051758207	12	3	NA	1	11.75664289	0.408163265	26.32995833	NA	1.192645704	2.414451993	0	0.156626506	0	0
chr9_64794710_CBRM	CBRM	2.176018967	0.081012117	0.176510012	12	3	18	2	28.60321737	0.469387755	32.19608333	1	1.991079041	2.014993972	1	0.180722892	1	10.16503966
chr9_64794710_CBRMUT	CBRMUT	1.338624796	0.086040814	0.187466586	12	3	NA	0	0	0.489795918	33.77408333	NA	0.001493594	0.029635348	1	0.180722892	1	10.16503966
chr9_64794710_SCRCBRM	SCRCBRM	0.667251397	0.086031595	0.1874465	12	3	NA	1	12.83353649	0.469387755	31.40733333	NA	1.245685633	1.884263257	1	0.180722892	2	22.29641413
chr9_65208802_CBRNO	CBRNO	0.885464519	0.057280293	0.124802874	12	3	81	0	0	0.459183673	33.28045833	0	0.406822807	1.053206305	1	0.168674699	1	10.07670019
chr9_65208802_SCRCBRNO	SCRCBRNO	0.456291464	0.020523785	0.044717428	12	3	NA	0	0	0.459183673	32.75645833	NA	0.03766694	0.453492196	1	0.168674699	0	0
chr9_66823312_CBRM	CBRM	1.436633599	0.111696209	0.243364817	12	3	50	1	12.83353649	0.56122449	35.90870833	0	0.99505742	1.003861145	0	0.325301205	1	10.78691033
chr9_66823312_CBRMUT	CBRMUT	0.211983972	0.013249562	0.028868278	12	3	NA	0	0	0.571428571	36.64858333	NA	0.000413339	0.008280041	0	0.325301205	1	10.78691033
chr9_69151491_CBRM	CBRM	1.720798597	0.084676427	0.184493846	12	3	43	1	10.97446653	0.387755102	21.36208333	0	3.178925787	4.746178466	0	0.156626506	0	0
chr9_69151491_CBRMUT	CBRMUT	2.457395531	0.161427332	0.351719485	12	3	NA	0	0	0.397959184	22.34770833	NA	2.209923192	3.748150923	0	0.156626506	0	0
chr9_69151491_SCRCBRM	SCRCBRM	0.560534686	0.098407749	0.214411788	12	3	NA	2	21.83624092	0.387755102	21.75795833	NA	2.164201764	3.523935203	1	0.156626506	0	0
chr9_69244649_SCRUBR	SCRUBR	0.228115102	0.013124469	0.028595724	12	3	NA	1	13.21732305	0.520408163	34.00258333	NA	1.000254418	1.091455297	1	0.277108434	2	20.95194999
chr9_69244649_UBR	UBR	0.003652712	0.000944175	0.002057178	12	3	NA	1	15.76968089	0.520408163	34.25395833	NA	1.65711918	1.985719819	1	0.277108434	0	0
chr9_69355241_CBRM	CBRM	1.210497849	0.14541402	0.35581502	6	2	20	1	14.90476851	0.520408163	33.86945833	2	1.037743551	1.48696099	0	0.228915663	1	11.06120385
chr9_69355241_CBRMUT	CBRMUT	0.691336454	0.055354038	0.120605932	12	3	NA	0	0	0.530612245	34.60933333	NA	0.040643168	0.495590032	0	0.228915663	1	11.06120385
chr9_69355241_SCRCBRM	SCRCBRM	1.562467572	0.104314346	0.22728114	12	3	NA	1	10.97446653	0.520408163	33.02670833	NA	0.979527738	1.196891048	0	0.228915663	0	0
chr9_69359808_CBRNO	CBRNO	0.117055964	0.024642125	0.053690508	12	3	41	0	0	0.479591837	32.51470833	2	1.615899582	3.6335312	0	0.180722892	0	0
chr9_70706809_SCRUBR	SCRUBR	0.394195437	0.03373568	0.073503638	12	3	NA	0	0	0.469387755	30.75245833	NA	0.015378548	0.25512979	0	0.21686747	2	26.04791397
chr9_70706809_UBR	UBR	0.892080878	0.039913961	0.086964938	12	3	NA	1	10.34472878	0.469387755	30.98270833	NA	0.834605386	1.161525101	0	0.204819277	0	0
chr9_71981119_CBRM	CBRM	1.408697525	0.031883426	0.069467928	12	3	33	1	11.75664289	0.704081633	42.96345833	0	0.995659162	1.194297366	0	0.518072289	0	0
chr9_71981119_CBRMUT	CBRMUT	0.451112904	0.022167262	0.048298252	12	3	NA	0	0	0.714285714	43.94908333	NA	0.004004737	0.075455041	0	0.518072289	0	0
chr9_71981119_SCRCBRM	SCRCBRM	1.8637952	0.04904982	0.106870238	12	3	NA	1	14.90476851	0.704081633	43.14008333	NA	1.002549525	1.092525255	0	0.506024096	0	0
chr9_72188249_UBR	UBR	0.961243906	0.138349754	0.338529397	6	2	NA	1	11.41981592	0.306122449	18.51308333	NA	1.470089394	2.73489515	0	0.084337349	0	0
chr9_72274774_CBRNO	CBRNO	0.997760861	0.055194163	0.120257594	12	3	45	0	0	0.469387755	33.70670833	0	0.326503422	1.465492791	1	0.204819277	0	0
chr9_72274774_SCRCBRNO	SCRCBRNO	2.086915317	0.213818983	0.465870938	12	3	NA	0	0	0.469387755	34.39570833	NA	0.746270624	1.814665341	1	0.204819277	1	11.96002502
chr9_72654107_CBRM	CBRM	0.266199422	0.063448441	0.138242097	12	3	22	2	26.98458804	0.469387755	32.65970833	2	2.445978454	3.134925333	1	0.240963855	0	0
chr9_72654107_CBRMUT	CBRMUT	0.331869767	0.01636037	0.035646139	12	3	NA	0	0	0.489795918	34.13945833	NA	0.459152795	1.144934128	1	0.240963855	0	0
chr9_72977773_CBRNO	CBRNO	1.333672578	0.092507094	0.201555382	12	3	52	0	0	0.43877551	28.03220833	0	1.105670905	3.216610134	0	0.168674699	2	23.99537578
chr9_72977773_SCRCBRNO	SCRCBRNO	0.856020698	0.090945292	0.198152511	12	3	NA	0	0	0.43877551	27.85545833	NA	0.117878986	1.404156639	0	0.168674699	0	0
chr9_7380729_UBR	UBR	0.202998157	0.034162696	0.083593043	6	2	NA	1	11.25561154	0.326530612	22.17520833	NA	1.366724868	2.181619691	3	0.108433735	2	22.52527137
chr9_76115069_UBR	UBR	0.004019169	0.00152883	0.003331031	12	3	NA	2	26.74414741	0.418367347	26.91683333	NA	2.574807305	3.368882471	0	0.180722892	0	0
chr9_76468599_SCRUBR	SCRUBR	0.752502726	0.213956873	0.549993258	5	1	NA	0	0	0.316326531	19.03520833	NA	0.228672721	2.013959134	0	0.108433735	0	0
chr9_76468599_UBR	UBR	0.291058542	0.052853708	0.115158187	12	3	NA	1	12.07981953	0.316326531	19.34758333	NA	1.617392844	3.108759317	1	0.108433735	0	0
chr9_77383359_CBRM	CBRM	0.707098193	0.036821125	0.080226236	12	3	88	1	11.94857499	0.459183673	28.75270833	0	0.997335473	1.123899365	0	0.192771084	1	11.06120385
chr9_77383359_CBRMUT	CBRMUT	0.377613004	0.03213582	0.078633459	6	2	NA	0	0	0.469387755	29.65945833	NA	0.005292951	0.10073275	0	0.192771084	1	11.06120385
chr9_77383359_SCRCBRM	SCRCBRM	0.361826785	0.012377933	0.026969164	12	3	NA	0	0	0.459183673	29.97270833	NA	1.112818801	2.524444034	0	0.192771084	1	10.78691033
chr9_77422932_CBRM	CBRM	0.092036337	0.00934999	0.020371851	12	3	74	2	21.90521325	0.448979592	28.31720833	0	2.532222398	4.183928223	0	0.21686747	0	0
chr9_77422932_CBRMUT	CBRMUT	0.663123004	0.039696342	0.086490788	12	3	NA	0	0	0.469387755	30.08370833	NA	0.729427829	2.19566532	0	0.228915663	0	0
chr9_77422932_SCRCBRM	SCRCBRM	0.048483439	0.009896641	0.0215629	12	3	NA	3	35.87841357	0.448979592	27.86720833	NA	2.9025937	3.599438456	1	0.21686747	0	0
chr9_79399919_UBR	UBR	0.685610629	0.055893426	0.136766183	6	2	NA	1	10.97446653	0.489795918	30.16295833	NA	0.949715926	1.006445276	1	0.144578313	0	0
chr9_80359071_CBRM	CBRM	3.286496477	0.262422933	0.57176971	12	3	74	2	21.74616376	0.459183673	26.90795833	3	1.985141819	3.026147934	0	0.21686747	1	10.02167549
chr9_80359071_CBRMUT	CBRMUT	4.312478377	0.32574531	0.709737139	12	3	NA	0	0	0.479591837	29.30658333	NA	0.074805329	0.968819278	0	0.21686747	1	10.02167549
chr9_80359071_SCRCBRM	SCRCBRM	0.80517147	0.040784018	0.088860626	12	3	NA	2	22.39601722	0.459183673	27.15470833	NA	2.084770843	3.265008313	0	0.21686747	0	0
chr9_80467689_SCRUBR	SCRUBR	0.927930902	0.066294328	0.144442745	12	3	NA	0	0	0.43877551	27.17020833	NA	0.515433105	2.491548272	0	0.168674699	0	0
chr9_80467689_UBR	UBR	0.821589348	0.227832882	0.496404562	12	3	NA	2	21.72103507	0.43877551	26.99995833	NA	1.876521561	2.029870866	0	0.168674699	0	0
chr9_82371129_SCRUBR	SCRUBR	0.174315893	0.031249875	0.080330303	5	1	NA	1	9.981741859	0.316326531	17.23745833	NA	0.875589618	2.118954072	2	0.108433735	1	10.21732305
chr9_82371129_UBR	UBR	1.032731236	0.172777527	0.444138457	5	1	NA	1	10.97446653	0.316326531	16.86220833	NA	1.031355675	1.943882693	1	0.108433735	1	10.78691033
chr9_83476426_CBRNO	CBRNO	0.102513761	0.01101697	0.024003885	12	3	25	0	0	0.5	30.49045833	0	0.876132551	2.82611035	0	0.240963855	0	0
chr9_8401189_SCRUBR	SCRUBR	0.148909417	0.015481556	0.033731368	12	3	NA	1	12.83353649	0.37755102	22.82620833	NA	1.318177921	2.228190091	0	0.084337349	1	11.06120385
chr9_85307669_UBR	UBR	1.447738998	0.108213962	0.235777663	12	3	NA	1	10.97446653	0.397959184	25.83195833	NA	0.975091773	1.115260869	0	0.120481928	0	0
chr9_85743849_UBR	UBR	0.739128351	0.032130054	0.070005284	12	3	NA	2	21.54339447	0.367346939	22.88945833	NA	2.186291138	3.51788145	0	0.156626506	0	0
chr9_86216936_CBRM	CBRM	0.252254616	0.04100226	0.089336134	12	3	84	1	11.75664289	0.43877551	28.28633333	0	1.913277234	2.928245574	2	0.168674699	0	0
chr9_86216936_CBRMUT	CBRMUT	2.74286759	0.091597197	0.199572889	12	3	NA	0	0	0.448979592	29.28670833	NA	0.931077057	1.930332277	2	0.168674699	0	0
chr9_86216936_SCRCBRM	SCRCBRM	1.786859363	0.061102728	0.133131235	12	3	NA	0	0	0.43877551	28.67108333	NA	0.150977119	1.209510445	2	0.168674699	0	0
chr9_86774962_CBRM	CBRM	1.64847874	0.058004524	0.126380838	12	3	42	1	11.94857499	0.663265306	40.58695833	0	1.243712139	2.046948208	0	0.493975904	1	10.02167549
chr9_86774962_CBRMUT	CBRMUT	0.270372285	0.018014462	0.039250091	12	3	NA	0	0	0.673469388	41.49370833	NA	0.009949182	0.184174673	0	0.493975904	1	10.02167549
chr9_86774962_SCRCBRM	SCRCBRM	1.799985964	0.068489787	0.149226233	12	3	NA	0	0	0.663265306	40.97058333	NA	1.24989345	1.965908541	0	0.506024096	0	0
chr9_86793734_CBRM	CBRM	0.353879669	0.060963201	0.132827232	12	3	58	1	10.27157268	0.43877551	30.85133333	0	1.117179427	1.949913368	0	0.180722892	0	0
chr9_86793734_CBRMUT	CBRMUT	0.509463938	0.056556938	0.123226821	12	3	NA	0	0	0.448979592	32.09745833	NA	0.217568872	0.955610497	0	0.180722892	0	0
chr9_86793734_SCRCBRM	SCRCBRM	0.163398183	0.020093396	0.043779691	12	3	NA	1	11.6507978	0.43877551	31.64258333	NA	1.469248191	2.87960738	0	0.168674699	1	10.34472878
chr9_88193682_CBRM	CBRM	5.087867317	0.395602135	0.861941888	12	3	59	2	23.33543106	0.408163265	26.93933333	1	3.062077711	5.059402639	1	0.144578313	0	0
chr9_88193682_CBRMUT	CBRMUT	1.26420911	0.079433617	0.17307076	12	3	NA	0	0	0.428571429	28.58608333	NA	0.6133197	2.727572375	1	0.144578313	1	10.78691033
chr9_88366599_UBR	UBR	0.844951171	0.060812218	0.148802023	6	2	NA	1	10.77169723	0.346938776	20.79958333	NA	1.920190183	3.767383932	1	0.13253012	0	0
chr9_88856459_SCRUBR	SCRUBR	0.366974266	0.064089781	0.139639455	12	3	NA	2	22.66044892	0.448979592	27.75108333	NA	1.922419182	2.31903664	0	0.204819277	0	0
chr9_88856459_UBR	UBR	0.221307797	0.02326637	0.050693	12	3	NA	2	26.32382078	0.448979592	27.32070833	NA	2.178542343	2.88738809	1	0.192771084	0	0
chr9_89828319_UBR	UBR	0.224592107	0.037301954	0.081273869	12	3	NA	1	11.94857499	0.326530612	19.51795833	NA	1.009569027	1.324720423	0	0.108433735	0	0
chr9_91290139_UBR	UBR	0.66316729	0.079412626	0.173025023	12	3	NA	1	10.34472878	0.448979592	21.92408333	NA	1.00481961	2.042029822	1	0.21686747	0	0
chr9_91334083_CBRM	CBRM	1.150892346	0.064112945	0.139689926	12	3	49	1	10.34472878	0.43877551	28.73145833	0	1.233049503	3.02858158	1	0.180722892	0	0
chr9_91334083_CBRMUT	CBRMUT	0.580680954	0.051961644	0.11321455	12	3	NA	0	0	0.448979592	29.88395833	NA	0.153810276	1.276088457	1	0.180722892	0	0
chr9_91334083_SCRCBRM	SCRCBRM	0.603157183	0.041895714	0.0912828	12	3	NA	0	0	0.43877551	28.69295833	NA	0.830713298	2.182613593	1	0.180722892	3	31.51719634
chr9_94602865_CBRNO	CBRNO	0.916128308	0.048621821	0.10593771	12	3	56	0	0	0.469387755	32.41270833	0	0.716697194	1.318507047	0	0.180722892	0	0
chr9_94602865_SCRCBRNO	SCRCBRNO	1.228523844	0.042447643	0.09248535	12	3	NA	0	0	0.469387755	32.51270833	NA	0.049835874	0.570689038	0	0.180722892	0	0
chr9_96641665_CBRM	CBRM	2.874558094	0.181994156	0.396530688	12	3	17	1	12.07981953	0.5	27.87645833	0	1.059585992	1.82330571	0	0.228915663	0	0
chr9_96641665_CBRMUT	CBRMUT	0.999959869	0.065908266	0.14360159	12	3	NA	0	0	0.510204082	28.69983333	NA	0.02694391	0.445214537	0	0.228915663	0	0
chr9_96641665_SCRCBRM	SCRCBRM	0.183787307	0.008978665	0.019562806	12	3	NA	0	0	0.5	29.10695833	NA	1.558060105	2.041771002	0	0.228915663	0	0
chr9_98783829_SCRUBR	SCRUBR	1.080693638	0.247801987	0.60634916	6	2	NA	0	0	0.397959184	28.99120833	NA	0.042268403	0.749596373	0	0.156626506	0	0
chr9_98783829_UBR	UBR	1.523121036	0.101300686	0.220714948	12	3	NA	1	10.77169723	0.397959184	29.24745833	NA	1.647817612	3.964434414	0	0.156626506	0	0
chr9_99946960_CBRM	CBRM	2.82134482	0.17643269	0.38441331	12	3	89	2	29.67666382	0.510204082	35.31983333	0	2.014930773	2.336450143	0	0.240963855	0	0
